event_id,title,location,category,plant_step,description
event_835,Atelier Conférences Écologiques - Étape Croissance à Sousse,Sousse,Conférences Écologiques,Croissance,"Événement sur la conférences écologiques, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_836,Atelier Biodiversité - Étape Récolte à Monastir,Monastir,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_837,Atelier Conférences Écologiques - Étape Récolte à Ariana,Ariana,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_838,Atelier Événements Communautaires - Étape Croissance à Sfax,Sfax,Événements Communautaires,Croissance,"Événement sur la événements communautaires, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_839,Atelier Événements Communautaires - Étape Plantation à Kairouan,Kairouan,Événements Communautaires,Plantation,"Événement sur la événements communautaires, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_840,Atelier Ateliers Végétaux - Étape Croissance à Kairouan,Kairouan,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_841,Atelier Biodiversité - Étape Entretien à Kairouan,Kairouan,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_842,Atelier Événements Communautaires - Étape Germination à Bizerte,Bizerte,Événements Communautaires,Germination,"Événement sur la événements communautaires, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_843,Atelier Ateliers Végétaux - Étape Plantation à Gabes,Gabes,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_844,Atelier Biodiversité - Étape Croissance à Gabes,Gabes,Biodiversité,Croissance,"Événement sur la biodiversité, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_845,Atelier Conférences Écologiques - Étape Entretien à Sfax,Sfax,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_846,Atelier Ateliers Végétaux - Étape Entretien à Kairouan,Kairouan,Ateliers Végétaux,Entretien,"Événement sur la ateliers végétaux, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_847,Atelier Événements Communautaires - Étape Germination à Sousse,Sousse,Événements Communautaires,Germination,"Événement sur la événements communautaires, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_848,Atelier Biodiversité - Étape Plantation à Sfax,Sfax,Biodiversité,Plantation,"Événement sur la biodiversité, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_849,Atelier Biodiversité - Étape Germination à Kairouan,Kairouan,Biodiversité,Germination,"Événement sur la biodiversité, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_850,Atelier Ateliers Végétaux - Étape Plantation à Sfax,Sfax,Ateliers Végétaux,Plantation,"Événement sur la ateliers végétaux, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_851,Atelier Jardinage Urbain - Étape Entretien à Tunis,Tunis,Jardinage Urbain,Entretien,"Événement sur la jardinage urbain, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_852,Atelier Ateliers Végétaux - Étape Entretien à Sfax,Sfax,Ateliers Végétaux,Entretien,"Événement sur la ateliers végétaux, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_853,Atelier Événements Communautaires - Étape Récolte à Tunis,Tunis,Événements Communautaires,Récolte,"Événement sur la événements communautaires, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_854,Atelier Jardinage Urbain - Étape Plantation à Tunis,Tunis,Jardinage Urbain,Plantation,"Événement sur la jardinage urbain, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_855,Atelier Biodiversité - Étape Germination à Sfax,Sfax,Biodiversité,Germination,"Événement sur la biodiversité, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_856,Atelier Jardinage Urbain - Étape Plantation à Sousse,Sousse,Jardinage Urbain,Plantation,"Événement sur la jardinage urbain, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_857,Atelier Jardinage Urbain - Étape Croissance à Gabes,Gabes,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_858,Atelier Jardinage Urbain - Étape Plantation à Kairouan,Kairouan,Jardinage Urbain,Plantation,"Événement sur la jardinage urbain, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_859,Atelier Jardinage Urbain - Étape Croissance à Kairouan,Kairouan,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_860,Atelier Ateliers Végétaux - Étape Récolte à Ariana,Ariana,Ateliers Végétaux,Récolte,"Événement sur la ateliers végétaux, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_861,Atelier Ateliers Végétaux - Étape Croissance à Bizerte,Bizerte,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_862,Atelier Jardinage Urbain - Étape Plantation à Tunis,Tunis,Jardinage Urbain,Plantation,"Événement sur la jardinage urbain, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_863,Atelier Ateliers Végétaux - Étape Germination à Tunis,Tunis,Ateliers Végétaux,Germination,"Événement sur la ateliers végétaux, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_864,Atelier Jardinage Urbain - Étape Récolte à Bizerte,Bizerte,Jardinage Urbain,Récolte,"Événement sur la jardinage urbain, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_865,Atelier Ateliers Végétaux - Étape Entretien à Tunis,Tunis,Ateliers Végétaux,Entretien,"Événement sur la ateliers végétaux, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_866,Atelier Conférences Écologiques - Étape Récolte à Tunis,Tunis,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_867,Atelier Conférences Écologiques - Étape Entretien à Sousse,Sousse,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_868,Atelier Conférences Écologiques - Étape Récolte à Tunis,Tunis,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_869,Atelier Événements Communautaires - Étape Germination à Sousse,Sousse,Événements Communautaires,Germination,"Événement sur la événements communautaires, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_870,Atelier Ateliers Végétaux - Étape Germination à Ariana,Ariana,Ateliers Végétaux,Germination,"Événement sur la ateliers végétaux, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_871,Atelier Conférences Écologiques - Étape Entretien à Sousse,Sousse,Conférences Écologiques,Entretien,"Événement sur la conférences écologiques, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_872,Atelier Jardinage Urbain - Étape Croissance à Gabes,Gabes,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_873,Atelier Jardinage Urbain - Étape Croissance à Kairouan,Kairouan,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_874,Atelier Conférences Écologiques - Étape Germination à Monastir,Monastir,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_875,Atelier Événements Communautaires - Étape Entretien à Kairouan,Kairouan,Événements Communautaires,Entretien,"Événement sur la événements communautaires, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_876,Atelier Biodiversité - Étape Germination à Ariana,Ariana,Biodiversité,Germination,"Événement sur la biodiversité, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_877,Atelier Ateliers Végétaux - Étape Entretien à Kairouan,Kairouan,Ateliers Végétaux,Entretien,"Événement sur la ateliers végétaux, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_878,Atelier Conférences Écologiques - Étape Germination à Bizerte,Bizerte,Conférences Écologiques,Germination,"Événement sur la conférences écologiques, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_879,Atelier Ateliers Végétaux - Étape Croissance à Ariana,Ariana,Ateliers Végétaux,Croissance,"Événement sur la ateliers végétaux, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_880,Atelier Biodiversité - Étape Croissance à Sousse,Sousse,Biodiversité,Croissance,"Événement sur la biodiversité, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_881,Atelier Jardinage Urbain - Étape Plantation à Kairouan,Kairouan,Jardinage Urbain,Plantation,"Événement sur la jardinage urbain, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_882,Atelier Conférences Écologiques - Étape Récolte à Ariana,Ariana,Conférences Écologiques,Récolte,"Événement sur la conférences écologiques, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_883,Atelier Biodiversité - Étape Entretien à Sfax,Sfax,Biodiversité,Entretien,"Événement sur la biodiversité, focus sur l'étape Entretien de la végétalisation urbaine en Tunisie."
event_884,Atelier Biodiversité - Étape Récolte à Ariana,Ariana,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_885,Atelier Événements Communautaires - Étape Germination à Tunis,Tunis,Événements Communautaires,Germination,"Événement sur la événements communautaires, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_886,Atelier Biodiversité - Étape Récolte à Gabes,Gabes,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_887,Atelier Biodiversité - Étape Germination à Ariana,Ariana,Biodiversité,Germination,"Événement sur la biodiversité, focus sur l'étape Germination de la végétalisation urbaine en Tunisie."
event_888,Atelier Jardinage Urbain - Étape Croissance à Gabes,Gabes,Jardinage Urbain,Croissance,"Événement sur la jardinage urbain, focus sur l'étape Croissance de la végétalisation urbaine en Tunisie."
event_889,Atelier Biodiversité - Étape Plantation à Ariana,Ariana,Biodiversité,Plantation,"Événement sur la biodiversité, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_890,Atelier Biodiversité - Étape Récolte à Gabes,Gabes,Biodiversité,Récolte,"Événement sur la biodiversité, focus sur l'étape Récolte de la végétalisation urbaine en Tunisie."
event_891,Atelier Conférences Écologiques - Étape Plantation à Gabes,Gabes,Conférences Écologiques,Plantation,"Événement sur la conférences écologiques, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
event_892,Atelier Conférences Écologiques - Étape Plantation à Sfax,Sfax,Conférences Écologiques,Plantation,"Événement sur la conférences écologiques, focus sur l'étape Plantation de la végétalisation urbaine en Tunisie."
